category,date,name,source,website
Unlicensed entities,2007-07-17,Dongyin Futures Brokerage Company Limited,sfc,www.dongyinfutures.com
Unlicensed entities,2007-07-30,Apex Management Limited,sfc,www.a-p-e-x.com
Unlicensed entities,2007-08-15,Phoenix Mergers & Acquisitions LLC,sfc,www.phoenixmerge.com
Unlicensed entities,2007-08-27,MPT Marketing Service / Mountain Peak Trading Limited,sfc,www.mpt-asia.com
Unlicensed entities,2007-08-27,TAO Investment Management Company,sfc,www.mpt-asia.com
Unlicensed entities,,SMFund,sfc,www.smfund.com
Unlicensed entities,2007-09-20,SMI Global Capital Ltd,sfc,www.smicap.com
Unlicensed entities,,Focus (AIM) Limited,sfc,
Unlicensed entities,2007-10-15,Forex Capital Markets Club Limited / FXCM Club / FX Capital Club Limited,sfc,www.fxcmclub.com
,,Lake Shore Asset Management Limited,sfc,
Unlicensed entities,2007-10-26,Bradstone Healy & Pratt,sfc,www.bhpmergers.com
Unlicensed entities,2007-10-31,Octagon Consulting,sfc,www.octagonconsult.com
Unlicensed entities,2007-11-13,Hudson & Parker,sfc,www.hudsonandparker.com
Unlicensed entities,2007-11-13,Eden Financial Group,sfc,www.eden-fg.com
Unlicensed entities,2007-11-15,ALV Group,sfc,www.alvgroup.com
Suspicious websites,,Hong Kong Jongsfung Kamyung Group Ltd,sfc,www.jonesfung.com
Unlicensed entities,2007-11-23,Elliott & Partners Advisory (HK) Limited,sfc,www.elliott-partners.com
Suspicious websites,,Crestwell Resources Ltd,sfc,www.crestwellresources.com
Suspicious websites,,Xcell Solar Inc,sfc,
Unlicensed entities,,E-Money Balance Trustworthy Group Inc.,sfc,http://emb.imbark.org
Unlicensed entities,,Masterfield Investment Group,sfc,www.masterfieldinvestmentgroup.com
Unlicensed entities,2007-12-17,"Blackstone, Nelson, Newhouse",sfc,www.bnnservices.com
Unlicensed entities,2007-12-18,Joint Profit Investment Limited,sfc,www.jpil.hk
Unlicensed entities,,Mitsui Financial,sfc,www.mitsuifinancial.com
Suspicious websites,,"Apollo International Wealth Investment Management Co., Ltd. /   Apollo International Wealth Management Co., Ltd.",sfc,www.apollo-fc.com
Unlicensed entities,2008-01-09,Southern Cross Mergers and Acquisitions,sfc,www.southerncrossma.com
Unlicensed entities,2007-12-18,H-Fund Finance Management Consultant Limited,sfc,www.hfund.hk
Suspicious websites,2007-12-20,"UK Man International Investment Financial Group Co., Ltd",sfc,www.manasia.com.cn
Unlicensed entities,2007-12-27,Macao Management,sfc,www.macaomgmt.hk
Unlicensed entities,2008-01-10,Morgan Financial Advisors / MFA International Holdings Limited,sfc,www.morgan-advisors.com
Suspicious websites,2008-01-10,www.hdli.net,sfc,www.hdli.net
Suspicious websites,,www.piieast.com,sfc,
Unlicensed entities,2008-01-17,Maxson Financial (H.K.) Co. Ltd,sfc,www.maxsonfinancial.com
Suspicious websites,2008-01-23,fxdeposit.com,sfc,http://fxdeposit.com
Unlicensed entities,2008-02-12,Granite Consolidated,sfc,www.graniteconsolidated.com
Unlicensed entities,2008-01-17,U.S.A. ICII International Consultant Limited,sfc,www.iici.biz
Suspicious websites,2008-02-12,API Mutual Fund LLC,sfc,www.apimutual.com
Unlicensed entities,2008-02-27,Howell Schine & Co,sfc,www.howellschine.com
Unlicensed entities,,Keensino International Investment Limited,sfc,www.ksil-cur.com
Unlicensed entities,2008-02-27,Maxson & Associates Securities Limited,sfc,www.maxson-associates.com
Suspicious websites,,www.hk-guoco.com,sfc,
Unlicensed entities,2008-03-07,Electronic Capital Markets Limited,sfc,www.ecmforex.com
Unlicensed entities,2008-03-13,Aberdeen Lyle Group,sfc,www.aberdeenlyle.com
Unlicensed entities,,Solid Gold Finance Limited,sfc,
Unlicensed entities,2008-03-18,Lots Financial Group Limited,sfc,www.lotsfx.com
Unlicensed entities,,Greenwich Trust,sfc,
Unlicensed entities,2008-05-16,Pacific Capital Trading,sfc,www.pct-hk.com
Unlicensed entities,2008-04-16,HKForex (H.K.) Co. Ltd.,sfc,www.hkforex.com.cn
Suspicious websites,2008-04-22,Man International (Hong Kong) Group Limited,sfc,www.manasia.com.cn
Unlicensed entities,2008-05-19,Maynard & Breen Investment Services,sfc,www.maybrn.com
Unlicensed entities,2008-06-16,Mangsang Investment Group Ltd,sfc,www.mangsang.com
Unlicensed entities,2008-06-03,Wilkin And Associates Inc,sfc,www.wilkinassociates.hk
Unlicensed entities,,Yingho International,sfc,www.yingho.com
Unlicensed entities,,Endeavor International Limited,sfc,www.endeavorplan.com
Unlicensed entities,,Miracle Asset Ltd,sfc,
Unlicensed entities,,Nuventis Corporate Services Group,sfc,www.nuventiscorp.com
Suspicious websites,,www.sheep669.cn,sfc,www.sheep669.cn
Unlicensed entities,2008-07-21,Standard United Corporation,sfc,www.standardunited.com
Unlicensed entities,,Masaru Associates,sfc,www.masaruassociates.com
Unlicensed entities,2008-07-31,"Sabin Commodities, Inc.",sfc,www.sabin-commodities.com
Unlicensed entities,2008-07-22,Advantage Securities Inc,sfc,www.advantagesecurities.com
Unlicensed entities,2008-08-04,Wilmington Financial Group,sfc,www.worfingrp.com
Unlicensed entities,2008-08-04,Worthington Financial Group,sfc,www.worfingrp.com
Unlicensed entities,2008-08-13,Reynolds Group Limited,sfc,www.reynoldsfinance.com
Unlicensed entities,,Scott Fitzgerald Group,sfc,www.scottfitzgeraldgroup.com
Unlicensed entities,,Bernburg Investment Bankers,sfc,www.bernburginvestmentbankers.eu
Unlicensed entities,,Uni-Rich International Investment Limited,sfc,www.lfgj.com.hk
Unlicensed entities,,Trade Loyal Investment Limited,sfc,www.tradeloyalinvestmentltd.com
Unlicensed entities,2008-09-02,Mohoon International Investment Ltd,sfc,www.mohoon.com
Unlicensed entities,2008-09-03,"HongKong Gxforex co., ltd",sfc,www.jxcm138.com
Unlicensed entities,,Goldman Sachs Asia Investment Management (Hong Kong) Limited,sfc,
Unlicensed entities,2008-10-10,Gartlett Investments Limited,sfc,www.gartlett.com
Unlicensed entities,2008-10-21,"Wan Shi Group, Century Financial Limited, Man Financial Ltd",sfc,www.wanshi-fx.com
Unlicensed entities,2008-10-31,Target International Overseas Limited,sfc,www.tiofx.com
Unlicensed entities,2008-11-04,Safeguard Equity Group,sfc,www.safeguardequity.com
Unlicensed entities,2008-11-12,JD Abrams & Associates,sfc,www.jdabramsassociates.com
Unlicensed entities,,Parker Monroe,sfc,www.parkermonroe.com
Unlicensed entities,2008-11-19,Morgan Capital Partners,sfc,www.morgancp.com
Unlicensed entities,,Rive Financial,sfc,www.rivefinancial.ch
Unlicensed entities,2008-11-28,Omega Capital Management,sfc,www.omegacm.com
Unlicensed entities,2008-11-21,CES Futures Brokerage Co. Ltd.,sfc,www.cesfutures.com
Unlicensed entities,2008-12-22,"Feldman, Mackie & Chan LLC",sfc,www.feldmanmackiechan.com
Suspicious websites,,www.manuk.com.cn,sfc,
Suspicious websites,,www.680588.com,sfc,
Unlicensed entities,2009-01-22,World Energy International Inc,sfc,www.worldenergyint.com
Unlicensed entities,,HMG Holdings Ltd,sfc,www.hmgholdingsltd.com
Unlicensed entities,2009-02-23,Cornerstone Worldwide Ltd,sfc,www.cornerstone-worldwide.com
Unlicensed entities,2009-02-24,Next Futures Co. Ltd,sfc,www.nextfutures.com
Unlicensed entities,2009-03-17,Peninsula Capital Limited,sfc,www.peninsulacapitalhk.com
Unlicensed entities,2009-01-20,Wansheng International Investment Group Co Ltd,sfc,www.wstz168.com
Suspicious websites,,www.yc28.com,sfc,
Unlicensed entities,2009-03-25,HIS Commodities,sfc,www.hiscommodities.com
Unlicensed entities,2009-03-25,IRS & Partners,sfc,www.irspartners.com
Unlicensed entities,2009-03-31,Flagship Consolidated,sfc,www.flagshipcsld.com
Unlicensed entities,2009-03-31,Hua-tong Finance and Investment Company Limited,sfc,www.hk-huatong.com
Fake regulators and/or market operators,2009-03-31,Hong Kong Financial Securities Board,sfc,www.hkfsb.org
Fake regulators and/or market operators,,Hong Kong Financial Services Authority,sfc,www.hkfsa.org
Unlicensed entities,2009-04-08,North Point Capital,sfc,www.northpointcapitalhk.com
Suspicious websites,,www.amtmarkets.com,sfc,
Suspicious websites,,www.itgfx.com,sfc,
Suspicious websites,,www.zfjhgold.com,sfc,
Unlicensed entities,2009-04-21,Alliance Transfer Inc.,sfc,www.alliancetransferinc.com
Unlicensed entities,,World Point International Investments Limited,sfc,
Unlicensed entities,,Global Futures Transaction Investment Limited,sfc,www.gftinvestment.com
Unlicensed entities,2009-05-13,Garant Partners,sfc,www.garantpartners.com
Unlicensed entities,2009-05-13,Winslow Trade,sfc,www.winslowescrow.com
Unlicensed entities,,Pacific Wealth Global Ltd,sfc,
Unlicensed entities,2009-05-18,First Prime International Ltd,sfc,www.firstprimegroup.net
Unlicensed entities,2009-05-18,First Prime Group Ltd,sfc,www.firstprimegroup.com
Unlicensed entities,2009-05-25,Birchmore Group,sfc,www.birchmoregrp.com
Unlicensed entities,2009-05-19,Heathway Limited,sfc,www.heathwayescrow.com
Unlicensed entities,2009-06-24,Hong Kong ya-tong Finance and Investment Co. Ltd.,sfc,www.hk-yatong.com
Unlicensed entities,2009-06-02,Atlantis Financial,sfc,www.atlantis-financial.com
Unlicensed entities,2009-06-16,DES Options,sfc,www.desoptions.com
Unlicensed entities,2009-06-16,Carter Sinclair Ltd,sfc,www.carter-sinclair.com
Unlicensed entities,,Marketing Services International,sfc,www.marketingservicesinternational.com
Unlicensed entities,,Sun Billion Limited,sfc,
Unlicensed entities,,Jade Asia International Ltd,sfc,www.Jade-Asia.com
Unlicensed entities,,Mays Group Limited,sfc,
Unlicensed entities,,Keshington Group Limited,sfc,
Unlicensed entities,,Macmillan Frasier,sfc,
Unlicensed entities,,World Asian Trading Limited,sfc,
Unlicensed entities,2009-07-06,Bradley Hill Holdings Limited,sfc,www.bradleyhillholdings.com
Unlicensed entities,,Sternfield Limited,sfc,
Unlicensed entities,,Milton Hayward,sfc,
Unlicensed entities,,Creston Financial Group GmbH,sfc,
Unlicensed entities,2009-07-10,Takahashi Nakamura Associates,sfc,www.takahashinakamura.com
Unlicensed entities,,Goldenberg Limited,sfc,
Unlicensed entities,2009-07-15,Options and Futures Eastern Trading Limited,sfc,www.ofeastern.com
Unlicensed entities,2009-07-17,Pacific Rim Wealth Management,sfc,www.pacificrimwealthmgmt.com
Suspicious websites,,www.kgtoushin.com,sfc,
Fake regulators and/or market operators,2009-07-15,Hong Kong Financial Trading Authority,sfc,www.hkfta.org
Unlicensed entities,2009-08-18,Midas International,sfc,www.midasworldwide.com
Suspicious websites,,www.sunlonghk.com,sfc,
Unlicensed entities,2009-07-23,He-Xin Finance and Investment,sfc,www.hexincopy.com
Unlicensed entities,2009-09-01,Hong Kong Foreign Financial Fund Company,sfc,www.foreignfinancial-hk.com
Suspicious websites,2009-09-01,SMART International Hong Kong Limited,sfc,www.smart8888.com
Unlicensed entities,2009-09-03,The Stern Group,sfc,www.thesterngrp.com
Suspicious websites,,Index Easy,sfc,www.index-e.com
Unlicensed entities,2009-09-14,United Success Financial Limited,sfc,www.usf-online.com
Unlicensed entities,2009-09-16,Morris and Kent Mergers and Acquisitions,sfc,www.morriskent.com
Unlicensed entities,,Logical Clearing Limited,sfc,
Suspicious websites,,www.zfzqtz.com,sfc,
Unlicensed entities,,AngloAsia Capital Management Limited,sfc,www.koryoasia.com
Unlicensed entities,,ChosunFund Limited,sfc,www.koryoasia.com
Unlicensed entities,,Koryo Asia Limited,sfc,www.koryoasia.com
Unlicensed entities,2009-09-21,The Bridgeway Group International,sfc,www.bridgewaygroupintl.com
Unlicensed entities,2009-09-21,Thomas Moore,sfc,www.thomasmoore.biz
Unlicensed entities,2009-09-24,AgroMicron Limited,sfc,www.agromicron.com
Unlicensed entities,,Loyal Relations (Hong Kong),sfc,
Fake regulators and/or market operators,2009-09-28,Financial Services Regulator of Hong Kong,sfc,www.fsrhk.org
Unlicensed entities,2009-09-29,Hentsch & Muller,sfc,www.hentsch-muller.com
Unlicensed entities,2009-10-13,Swift Tech Capital,sfc,www.swifttechcapital.com
Unlicensed entities,2009-10-16,SigmaForex.com,sfc,www.sigmaforex.com
Unlicensed entities,2009-10-13,Richard-Blendmonde,sfc,www.richardblendmonde.com
Suspicious websites,2009-10-16,Alpha Group,sfc,www.ag-alphagroup.com
Unlicensed entities,2009-10-19,Rockwood M & A,sfc,www.rockwoodma.com
Unlicensed entities,2009-10-19,Dawson and Raymond M & A,sfc,www.dawsonandraymondma.com
Unlicensed entities,2009-10-19,Beltway M & A,sfc,www.beltwayma.com
Fake regulators and/or market operators,,Hong Kong Commodity Trading Board,sfc,www.hkctb.org
Suspicious websites,,www.kgsld.com,sfc,
Unlicensed entities,2009-10-21,Morris Commodities,sfc,www.morriscommodities.com
Unlicensed entities,2009-10-19,The Castleton Group,sfc,www.castletongrp.com
Unlicensed entities,2009-10-21,Abacus Marketing Services,sfc,www.abacusmarketingservices.com
Unlicensed entities,2009-10-23,"Montgomery, Blake & Associates",sfc,www.montgomeryblake.com
Unlicensed entities,2009-10-27,Paragon International,sfc,www.paragon-international.com
Unlicensed entities,2009-10-27,"FTP Futures (also known as Fukumoto, Toshihiro and Partners Futures Trading)",sfc,www.ftpfutures.com
Unlicensed entities,,Stemark Limited,sfc,
Fake regulators and/or market operators,,International Equities Organization,sfc,www.intl-equities.org
Unlicensed entities,2009-11-04,The Mollins Group,sfc,www.themollinsgroup.com
Unlicensed entities,2009-11-16,Alma Forex,sfc,www.almaforex.com
Unlicensed entities,2009-11-19,Asia Dragon Group,sfc,www.asiadragongroup.com
Unlicensed entities,2009-12-03,Zheng-Tai Finance and Investment Company Limited,sfc,www.hk-zhengtai.com
Unlicensed entities,,Advantage Offshore Clearing Limited,sfc,
Unlicensed entities,2009-11-19,Cherryshares,sfc,www.cherryshares.com
Unlicensed entities,2009-12-08,Bergues Invest,sfc,www.berguesinvest.com
Unlicensed entities,2009-12-08,Trent Consultants,sfc,http://www.trent-consultants.com
Unlicensed entities,2009-12-03,Rusein International Investment Limited,sfc,http://rusein.com/negr.asp
Unlicensed entities,2009-12-15,Waverly M & A,sfc,www.waverlyma.com
Unlicensed entities,,Golden Global Investment Limited,sfc,www.golden-finance.com
Unlicensed entities,2010-01-25,Asia-Pacific Finance and Investment,sfc,www.asia-pacific.hk.cn
Unlicensed entities,2010-01-25,Pell Futures,sfc,www.pell-futures.com
Unlicensed entities,,Chartmore International,sfc,
Unlicensed entities,,Ryer Limited,sfc,
Unlicensed entities,,Crown Alpha Limited,sfc,
Unlicensed entities,,Euro Pacific Trade,sfc,
Unlicensed entities,2010-02-01,Shin Futures,sfc,www.shinfutures.com
Unlicensed entities,2010-02-02,Carghill Wright and Associates,sfc,www.carghillwright.com
Unlicensed entities,,Edenbridge International Limited,sfc,
Unlicensed entities,,Pearlgate International Limited,sfc,
Unlicensed entities,2010-02-03,The Captrust Group,sfc,www.captrustgroup.com
Suspicious websites,,www.frklin.net,sfc,www.frklin.net
Suspicious websites,,www.frklin.org,sfc,www.frklin.org
Suspicious websites,,www.frklin.com,sfc,www.frklin.com
Unlicensed entities,2010-02-17,Investex,sfc,www.investexfunds.com
Unlicensed entities,2010-02-17,Blanc & Baumar,sfc,www.blancandbaumar.com
Fake regulators and/or market operators,2010-02-18,Financial Market Authority of Hong Kong,sfc,www.fmahk.org
Unlicensed entities,2010-02-25,Front Futures,sfc,www.frontfutures.com
Unlicensed entities,2010-03-08,Digits Financial Hong Kong Company,sfc,www.digitsfinancial-hk.com
Unlicensed entities,,E-Trader Limited,sfc,
Unlicensed entities,2010-03-11,Beijing Securities,sfc,www.beijingsecurities.com.cn
Unlicensed entities,2010-03-11,Transfer Services Ltd,sfc,www.transferslimited.com
Unlicensed entities,2010-03-11,Bergstein Financial,sfc,www.bergsteinfinancial.com
Unlicensed entities,2010-03-11,EquiAsia Group Limited,sfc,www.equiasiagroup.net
Fake regulators and/or market operators,,Monetary Authority of China,sfc,
Unlicensed entities,2010-03-12,Schapiro Global Inc,sfc,www.schapiroglobal.com
Unlicensed entities,2010-03-12,Cheer Fortune International Investment Management Company Limited,sfc,www.cheerfo.hk
Unlicensed entities,,Covast Limited,sfc,
Unlicensed entities,2010-03-12,China Mercantile Exchange,sfc,www.cnmex.com
Unlicensed entities,2010-03-19,Famex Financial,sfc,www.famexfinancial.com
Unlicensed entities,2010-03-19,Markets Central,sfc,www.marketcentral.net
Unlicensed entities,2010-03-19,FKL Investments,sfc,www.fkltz.com
Unlicensed entities,,Asia Auction Inc.,sfc,
Unlicensed entities,2010-03-19,MY FX STAR,sfc,www.myfxstar.net
Unlicensed entities,,Reich Global Ltd,sfc,
Unlicensed entities,2010-03-22,Sunrise Futures LLC,sfc,www.sunrise-futures.com
Unlicensed entities,2010-03-26,FXMETATRADER Japan Company Limited,sfc,www.fxmetatrader.net
Suspicious websites,,環球指數,sfc,www.index999.com
Unlicensed entities,2010-04-19,Newton International Limited,sfc,www.newtonfx.com
Suspicious websites,,Future Index,sfc,www.findex8.com
Unlicensed entities,2010-04-19,Complete Commodities Trading,sfc,www.completecommodity.com
Unlicensed entities,2010-04-19,Crown Wealth International,sfc,www.crownwealthinternational.com
Fake regulators and/or market operators,,Hong Kong Options and Futures Exchange (HKOFX),sfc,www.hkofx.com
Unlicensed entities,,New Times Capital (HK) Ltd,sfc,www.newtimes-capital.com
Fake regulators and/or market operators,2010-04-20,Hong Kong & New Territories Futures Board,sfc,www.hktfb.com
Unlicensed entities,2010-04-22,Levin Mayer,sfc,www.levin-mayer.com
Unlicensed entities,,Faithway Limited,sfc,
Fake regulators and/or market operators,2010-04-22,Shanghai Mercantile Exchange,sfc,www.shmex.org
Unlicensed entities,,Chatex Ltd,sfc,
Suspicious websites,2010-04-28,SHK Financial Group (China) Co. Ltd,sfc,www.hkshk.com
Unlicensed entities,2010-04-27,Prime International Trading Ltd,sfc,www.prime-commodities.com
Unlicensed entities,2010-04-30,Power Point Capital,sfc,www.powerpointcapital.com
Unlicensed entities,,Power Point International Ltd,sfc,
Suspicious websites,,www.87671.com,sfc,www.87671.com
Unlicensed entities,,"Northcott, Sterling, Xavier & Associates Limited",sfc,
Unlicensed entities,,Lance Global Solutions Limited,sfc,
Unlicensed entities,2010-05-12,Westline M&A,sfc,www.westlinema.com
Unlicensed entities,,International Trade Oversight Committee,sfc,www.intl-tradeoc.com
Unlicensed entities,2010-05-14,Global Option Solutions,sfc,www.globaloptionsolutions.com
