name,website,category,date,source
Sparx Funds Plc (Clone of FCA Authorised Schedule 5 scheme),www.sparxfunds.co.uk,,2021-02-26,fca
Smarty Life Savings,ttps://smartylifesavings.com,,2021-03-01,fca
Compare Bond Market / www.comparebondmarket.com,www.comparebondmarket.com,,2021-03-01,fca
Waterland Private Equity (clone of previously EEA authorised firm),,,2021-03-01,fca
Nordic Capital Limited (Clone of FCA authorised firms),https://nordicapital.com/,,2021-03-01,fca
Cryptofund FX/ CryptoFundFX Ltd,https://www.cryptofundfx.com,,2021-03-02,fca
Crypto Index Trade / cryptoindextrade.com,www.cryptoindextrade.com,,2021-03-02,fca
Fabcourt Developments,https://fabcourt.co/,,2021-03-02,fca
Solar Claim Advice,www.solarclaimadvice.com,,2021-03-02,fca
First Capital Lenders,www.firstcapitallenders.co.uk,,2021-03-02,fca
Property-ideas.com,property-ideas.com,,2021-03-02,fca
EU MARKETS (clone of an FCA Authorised Firm),https://eu-markets.co/,,2021-03-02,fca
Bit-Market / Momentum LLC,https://bit-market.io,,2021-03-02,fca
Sky Capital,skycapital.cc,,2021-03-02,fca
Great Finance,www.greatfinance.net,,2021-03-03,fca
Hanfeng Financial / Tongyun Finance YTJR / HSJR International (Clone of Appointed Representative firm),"www.hfhkjr.com, www.hktyjr.com, www.hkhsjr.com",,2021-03-04,fca
The Best Bond Rates / thebestbondrates.com,,,2021-03-03,fca
National ISA review Centre,nationalisareviewcentre.co.uk,,2021-03-04,fca
LLP Holdings Limited,https://www.llpholdingslimited.com/,,2021-03-03,fca
Bond Rates Online,bondratesonline.com,,2021-03-03,fca
bondhubuk,,,2021-03-04,fca
DIGITAL CURRENCY MARKET,https://digitalcurrencymarket.io/,,2021-02-22,fca
Gerhard Moser Investment Capital Holdings (clone of EEA authorised firm) / GM Capital Holdings,www.gmicapitalholdings.com,,2021-02-22,fca
CFI HK Group (Clone of FCA authorised firm),www.cfihongkong.com,,2021-02-22,fca
Corporate Finance Solutions Inc,www.corporatefinancesolutionsinc.com,,2021-02-23,fca
ChaseBis Limited (clone of FCA authorised firm),https://chasebis.online,,2021-02-22,fca
Fair Finances (clone of FCA authorised firm),www.fairfinances.co.uk,,2021-02-22,fca
Magna Umbrella Fund PLC (clone of FCA authorised fund),"http://magnaumbrellafund.org, http://magnaumbrellafund.org",,2021-02-23,fca
Online Financial Binary Market,https://www.onlinefinancialbinarymarket.com,,2021-02-23,fca
Jean Pierre Technologies / JP Finance (clone of FCA authorised firm),"www.jp.finance, www.jpfinance.io",,2021-02-23,fca
Magna Umbrella Fund/ MAGNAUMBRELLAFUND (clone of FCA authorised firm),https://magnaumbrellafund.co.uk/,,2021-02-24,fca
Global Ventures,www.globventures.com,,2021-02-25,fca
Capital Financial Services LLC,"www.capitalfinancialservices.com, www.capitalfinancialserv.com",,2021-02-24,fca
Best2Invest,www.best2invest.co.uk,,2021-02-25,fca
letscomparebonds.co.uk,www.letscomparebonds.co.uk,,2021-02-25,fca
UK Savings Plans,uksavingsplans.com,,2021-02-25,fca
GPK FINANCIAL PLANNING Ltd/ GPK Financial (clone of Appointed Representative),"www.gpkfinancial.co.uk, www.gpkfinancial.eu",,2021-02-16,fca
Finance App,,,2021-02-25,fca
find-your-investment.com,find-your-investment.com,,2021-02-16,fca
Invest Property Bonds,https://investpropertybonds.com/,,2021-02-16,fca
bonds-invest.com,bonds-invest.com,,2021-02-16,fca
IB24,http://investbond24.com/,,2021-02-17,fca
Phoenix Wealth Management (clone of FCA authorised firm),www.phoenixwealthinvestments.com,,2021-02-16,fca
IroneFX,https://www.ironefx.com/,,2021-02-17,fca
Compare Best Bond Rates,http://comparebestbondrates.com/,,2021-02-17,fca
Republic Loans,www.republicloans.co.uk,,2021-02-17,fca
Primotrade,https://primotrade.co/,,2021-02-17,fca
Sterling ISA Managers (Clone of FCA Authorised firm),embarkadvance.co.uk,,2021-02-17,fca
provenreturns.co.uk,Provenreturns.co.uk,,2021-02-18,fca
Compare Your Way,compare-your-way.com,,2021-02-18,fca
Online Trading/Online Trading Market,www.onlinetrading.market,,2021-02-18,fca
comparebondrates.com,comparebondrates.com,,2021-02-18,fca
new-bond-deals.com,new-bond-deals.com,,2021-02-18,fca
MC Invest SA /MC Invest Financial (MCIF),"www.mcinvest.org.uk, www.mcinvest.lu",,2021-02-19,fca
Top Bond Search,topbondsearch.com,,2021-02-19,fca
incomebonds.co.uk,incomebonds.co.uk,,2021-02-19,fca
compareinvestments.uk,compareinvestments.uk,,2021-02-10,fca
Financial Resident,www.financialresident.com,,2021-02-10,fca
Finetero Trading Ltd,www.finetero.com,,2021-02-10,fca
Coinlife,www.Coinlife.io,,2021-02-10,fca
Brown Shipley (Clone of FCA authorised firm),"brownsshipley.co.uk, brownshipleygroup.com, brownshipleyam.com",,2021-02-10,fca
Comparison.Co.UK,www.investor-comparison.co.uk,,2021-02-10,fca
Fidel Asset Limited (clone of a UK registered company),www.fidelity-assetltd.com,,2021-02-11,fca
Phemex,https://phemex.com,,2021-02-11,fca
Claim Wiser,,,2021-02-11,fca
Sports Index,https://www.sportsindex.online/,,2021-02-11,fca
Diversification Strategy Fund Plc (clone of Authorised Schedule 5 firm),"www.diversificationsf.co.uk, www.diversificationsf.com",,2021-02-12,fca
Traders Pros,https://traderspros.com,,2021-02-12,fca
Mayfair Private Banking (clone of FCA authorised firm),www.mayfairprivatebanking.com,,2021-02-11,fca
Ark Management,www.arkmanagment.com,,2021-02-12,fca
Financial Services Redress (UK) Ltd,,,2021-02-12,fca
Graham Alpha,www.grahamalpha.com,,2021-02-12,fca
Trade Toss,www.tradetoss.com,,2021-02-12,fca
Astir Capital Advisors (Clone of FCA authorised firm),https://platform.astir-capital.com/login,,2021-02-12,fca
Optimus Markets/ Dragon Capital KFT,https://optimusmarkets.com,,2021-02-15,fca
Top Bond Invest,topbondinvest.com.,,2021-02-15,fca
St. James Wealth Management / St James Place Wealth Management (Clone of FCA authorised firm),www.sjch.co.uk,,2021-02-05,fca
Melisfx/FXSM Group (clones of FCA authorised firm) (clone of FCA authorised firm),"www.fxsmgroup.com, www.melisfx.com",,2021-02-05,fca
European Depositary Bank (Clone of EEA authorised firm),,,2021-02-05,fca
Pepper/Pepperforeign.com (clone of FCA authorised firm),"https://m.pepperforeign.com/#/login, https://m.pepperforeign.com/register/?code=695047; https://m.pepperforeign.com/#/login",,2021-02-05,fca
Primecap,https://primecap.io/,,2021-02-08,fca
Fitrex / Irkasio Holdings LTD,https://fitrex.eu,,2021-02-08,fca
CFDS Market,www.cfdsmarket.com,,2021-02-08,fca
iForexgain,https://www.iforexgain.com,,2021-02-08,fca
Brode Capital Partners,https://brodecp.com,,2021-02-08,fca
Fitrex / Irkasio Holdings LTD,,,2021-02-08,fca
New Bond Deal,new-bonddeals.com,,2021-02-09,fca
Infinity Financial Services (clone of FCA authorised firm),www.infinityfinance.co.uk,,2021-02-08,fca
Compare-investment-options.com,compare-investment-options.com,,2021-02-09,fca
Star Bonds,star-bonds.com,,2021-02-09,fca
Fixed Market Review,www.fixedmarketreview.com,,2021-02-09,fca
UK Bond Market,www.ukbondmarket.com,,2021-02-09,fca
bondadvisor.co.uk,BondAdvisor.co.uk,,2021-02-09,fca
bondstocks.club,Bondstocks.club,,2021-02-09,fca
investmentadvisor-uk.com,investmentadvisor-uk.com,,2021-02-09,fca
UK Bond Comparison,ukbondcomparison.com,,2021-01-28,fca
William-Foster International Consultancy LLC,www.williamfosterintlcnslt.com,,2021-01-28,fca
Merkell Group a trading style of Merkell Tras Group Limited,www.merkellgroup.com,,2021-01-28,fca
best-bonds.co.uk,Best-Bonds.co.uk,,2021-01-29,fca
Copy Trade Capital/Premium Trade Capital,"www.copytradecapital.co.uk, https://premiumtradecapital.co.uk",,2021-01-29,fca
Plus-500 (clone of FCA authorised firm),https://www.plus-500.ltd/ ; https://www.plus500.ltd/,,2021-02-01,fca
Jackson Associates LLC,www.jacksonassociates-llc.com,,2021-01-29,fca
GL Finance (UK) Ltd (clone of FCA authorised firm),www.glfinanceukltd.com,,2021-02-01,fca
First Net Bank Ltd,,,2021-02-02,fca
Instaloan Ltd (Clone of FCA authorised firm),www.monva.co.uk,,2021-02-02,fca
Bank and Clients (Clone of FCA Authorised firm),,,2021-02-01,fca
Same Day Cash Loan Limited / Same Day Finance Limited / Same Day UK Limited (Clone of FCA authorised firm),,,2021-02-02,fca
Plus-500 (Clone of FCA authorised firm),"https://www.plus500.ltd/, https://www.plus-500.ltd/",,2021-02-01,fca
Forex Bonds UK,,,2021-02-02,fca
MY BOND FINDER,mybondfinder.com,,2021-02-03,fca
Safe bond,fixedreturn.co.uk,,2021-02-03,fca
Bond Advisor,bond-advisor.com,,2021-02-03,fca
uk bond value,"Uk-BondValue.com, ukbondvalue.com",,2021-02-03,fca
mymoneyclub.co.uk,mymoneyclub.co.uk,,2021-01-22,fca
Ocean Loans,http://ocean-loans.net/,,2021-01-22,fca
betterrate.co.uk,www.betterrate.co.uk,,2021-01-22,fca
Broker Major Ltd,"www.brokermajor-fx.com, www.brokermajor24.com, www.brokermajor.com",,2021-01-22,fca
Citadel Holdings Plc,www.citadelholdingsplcuk.com,,2021-01-22,fca
Loanline/ Loan Line  (clone of an FCA authorised firm),,,2021-01-22,fca
GlaxoSmithKline / GlaxoSmithKline Bond (clone of FCA authorised firm),www.glaxosmithklinebond.com,,2021-01-25,fca
Quantum Code / http://qcdaff.qcode.buzz (Clone of FCA authorised firm),http://qcdaff.qcode.buzz,,2021-01-25,fca
Ricketts Financial Services Ltd (clone of FCA authorised firm),www.rickettsfinancial.co.uk,,2021-01-25,fca
Yungshiu Financial Holdings (UK) Co Ltd (clone of FCA authorised firm),www.yungshiufinancial.com,,2021-01-25,fca
Flexiquid,www.Flexiquid.com,,2021-01-26,fca
Webb Matthews International Financial Services,www.webbmatthews.com,,2021-01-26,fca
Blue Whale Investment Management,bluewhaleinvestmentmanagementltd.com,,2021-01-26,fca
betterrate.org.uk,betterrate.org.uk,,2021-01-27,fca
Fixed uk Bond,fixedukbond.com,,2021-01-27,fca
Merkell Group a trading style of Merkell Tras Group Limited,www.merkellgroup.com,,2021-01-28,fca
ace capital management,,,2021-01-28,fca
William-Foster International Consultancy LLC,www.williamfosterintlcnslt.com,,2021-01-28,fca
Coindaq,www.coindaq.io,,2021-01-28,fca
Compare Best ISAs,www.compare-best-isas.com,,2021-01-12,fca
Motion Capital Ltd,https://www.motioncapital.co,,2021-01-28,fca
Vera Loans,https://www.veraloans.com,,2021-01-13,fca
Nectare/Nectar Loans,"www.nectarloans.online, www.cashwindow.co.uk",,2021-01-13,fca
Claim Circle,,,2021-01-13,fca
Today Loans UK Ltd (Clone of FCA authorised firm),www.loans2go.co.uk,,2021-01-13,fca
PRO24fx,"https://www.pro24fx.com, www.accounts.pro24fx.com",,2021-01-14,fca
Commerce Wealth / CommerceWealth Ltd,https://commercewealth.com,,2021-01-13,fca
Banor Capital / banorcapital-fr.com (Clone of FCA authorised firm),"https://banor.security-fr.com, www.banorcapitalfr.com, www.banorcapital-fr.com",,2021-01-13,fca
Commercial Finance Brokers LTD (Clone of FCA Authorised Firm),www.comfinbrokers.com,,2021-01-14,fca
Finansa,https://finansa.io/,,2021-01-14,fca
Lead Investment Leads Ltd,bondcsgroup.com,,2021-01-14,fca
Fortraders,www.fortraders.io,,2021-01-15,fca
Forexmax.io (Clone of FCA authorised firm),www.forexmax.io,,2021-01-15,fca
City FX Broker,www.cityfxbroker.com,,2021-01-18,fca
Beaubien UK Finance (Clone of FCA authorised  firm and UK registered company),www.beaubienukfinance.com,,2021-01-19,fca
Personal Financial Solutions / personalfinancialsolution.co.uk (Clone of appointed representative firm),www.personalfinancialsolution.co.uk,,2021-01-18,fca
BetterFixedSavings,betterfixedsavings.com,,2021-01-19,fca
topbonds.net,topbonds.net,,2021-01-19,fca
Mizuho International (Clone of FCA authorised firm),,,2021-01-19,fca
Bitqs-App,,,2021-01-20,fca
Baird Europe (Baird Capital) / Baird Financial Services (Clone of FCA Authorised Firm),"www.accountsbaird.com, www.baird-europe.com",,2020-12-30,fca
Maven Investor (clone of FCA authorised firm),https://www.maveninvestor.co/,,2020-12-30,fca
Smart Income Investor,www.smartincomeinvestor.co.uk,,2021-01-04,fca
Vanguard Universal Trust,,,2021-01-04,fca
Codex Crypto (Clone of FCA authorised firm),https://www.codexcrypto.com,,2020-12-30,fca
Union Credit Bank,www.ucbtconline.com,,2021-01-04,fca
Sapia Trade / Sapia Capital (clone of FCA authorised firm),"www.sapiacapital.com, https://sapiatrade.com/",,2021-01-04,fca
British Telecom Bond / britishtelecombond.com (Clone of FCA authorised firm),www.britishtelecombond.com,,2021-01-06,fca
LBLV,https://lblv.com,,2021-01-05,fca
uk bond associates,www.ukbondassociates.com,,2021-01-06,fca
Aone Credit,https://www.aonecredit.co.uk,,2021-01-05,fca
Unix Broker,www.unixbroker.com,,2021-01-05,fca
Bondcomparethemarketuk.com,www.bondcomparethemarketuk.com,,2021-01-07,fca
Cash Window / Cash Window Payday Loans,www.cashwindow.co.uk,,2021-01-07,fca
Alternative Assets Group / Alternativeassetsuk.com,Alternativeassetsuk.com,,2021-01-07,fca
Invicta-Securities (clone of FCA authorised firm),www.invicta-securities.com,,2021-01-08,fca
Unite Savers,unitesavers.com,,2021-01-08,fca
Plutus.pro / Plutus.global,"www.plutus.pro, www.plutus.global, www.plutopro.com",,2020-12-18,fca
Nazfield Consultancy,www.nazfieldconsultancy.com,,2020-12-18,fca
UK Saving Bonds,,,2020-12-21,fca
First UK Bonds,,,2020-12-21,fca
Global Trade,www.global-trade.io,,2020-12-21,fca
Evercore Consulting Group LLC,www.evercoreconsultinggroup.com,,2020-12-21,fca
Bluerock Financial Services,www.bluerockfinancialserv.com,,2020-12-21,fca
First Finance UK Ltd (clone of FCA authorised firm),http://firstfinanceuk.co.uk/,,2020-12-21,fca
Covestium Limited Investment Consultant (Clone of FCA authorised firm),www.covestiumltd.com,,2020-12-22,fca
Mir Capital S C A,https://www.mircapitalsca.com/,,2020-12-22,fca
Compare UK Bonds / compare-uk-bonds,www.compare-uk-bonds.co.uk,,2020-12-22,fca
Secure Finance (clone of FCA authorised firm),https://www.securefinanceltd.com,,2020-12-21,fca
Stratton FX (Clone firm) (clone of FCA authorised firm),www.strattonfx.com,,2020-12-21,fca
Heronsgate Capital Limited (Clone of Appointed Representative firm),www.heronsgatecapltd.com,,2020-12-22,fca
Smart Investor Centre,www.smartinvestorcentre.co.uk,,2020-12-22,fca
EMoney Finance,www.emoneyfinance.co.uk,,2020-12-22,fca
Guardian Bonds,https://guardian-bonds.com/,,2020-12-22,fca
The Best UK Investment,,,2020-12-22,fca
HYCM.COINMARTFX (Clone of FCA authorised firm),https://hycm.coinmartfx.com/index.php,,2020-12-23,fca
ETX CAPITAL GLOBAL/ ETX Capital (Clone of an FCA Authorised firm),"www.etxcapitalglobal.com, http://etxcapital.online/, http://etxcapitall.com/en/read.jsp?id=1",,2020-12-23,fca
Guardian Bonds,https://guardian-bonds.com/,,2020-12-24,fca
Chiba Bank UK (Clone of FCA authorised firm),"https://chibab.net/index2.php, www.chiba-bk.com",,2020-12-29,fca
Parker Capital Management Group,www.pcmgtgroup.com,,2020-12-10,fca
Invest 4 Now,www.invest4now.com,,2020-12-10,fca
LiborTC (clone of a recognised FCA product),https://libortc.com,,2020-12-10,fca
UK Bond Experts,https://ukbondexperts.com,,2020-12-10,fca
uk fixed rate  Bond,ukfixedratebond.com,,2020-12-11,fca
Search UK Bonds,,,2020-12-10,fca
Propertyinvestment.shop / New Creation SEO Ltd,https://propertyinvestment.shop,,2020-12-11,fca
SUPERCONTROL LIMITED,https://supercontrol.co.uk/,,2020-12-11,fca
Marketing Arch,https://marketingarch.com,,2020-12-11,fca
UK Bond Rates,"www.ukbond-rates.com, www.uk-bondrates.com, uk-bond-rates.com",,2020-12-11,fca
Polaris Trade Pay,www.polaristradepay.com,,2020-12-11,fca
Man Asset Management / Man Asset Management International (Clone of EEA Authorised firms),www.man-am.com,,2020-12-11,fca
uk bond investors,ukbondinvestors.com,,2020-12-14,fca
Coinsoft,https://www.coinsoft.io/,,2020-12-15,fca
Coinsoft,https://www.coinsoft.io/,,2020-12-14,fca
The ISA Finder,www.theisafinder.com,,2020-12-16,fca
National Loans (clone of FCA firm),,,2020-12-15,fca
Market Pluse / IQ Global Evolution Ltd,,,2020-12-03,fca
UK Best Bonds,https://ukbest-bonds.com/,,2020-12-16,fca
Arbuthnot Securities/Arbuthnot Latham Private Bank (clone of FCA authorised firm),,,2020-12-03,fca
MDX 500,https://mdx500.com,,2020-12-07,fca
Stanwood Corporate Partners,www.stanwoodcorporatepartners.com,,2020-12-04,fca
fr-savings.com,www.fr-savings.com,,2020-12-04,fca
Find A Fixed Rate Bond,www.findafixedratebond.com,,2020-12-04,fca
On Move Ltd  trading as Fixed Rate market  UK Limited,fixedratemarket.com,,2020-12-04,fca
Aox Capitals / AOX Trade,,,2020-12-04,fca
M365FX,www.m365fx.co.uk,,2020-12-04,fca
uk bonds advisory,ukbondsadvisory.com,,2020-12-07,fca
Cranstonfield Associates LLC,www.cranstonfieldassociatesllc.com,,2020-12-08,fca
Glider Trade Capital Limited (clone of FCA authorised firm),https://glidertrade.com/,,2020-12-07,fca
Fenix Funds / Retrom Ltd,https://fenix-funds.pro,,2020-12-07,fca
Lak Sira Ltd,ttps://www.instagram.com/lak.x/?hl=en,,2020-12-08,fca
Investor Checker,"https://investchecker.online, www.investorchecker.com",,2020-12-08,fca
RBC Wealth Management/ Royal Bank of Canada Wealth Management (clone firm) (clone of FCA authorised firm),,,2020-12-08,fca
Nexus Wealth Management (Clone of EEA Authorised firm),www.nexuswealthmanagement.co.uk,,2020-12-09,fca
Compare-top-uk-bonds.co.uk,compare-top-uk-bonds.co.uk,,2020-12-09,fca
Financial and Fiduciary Services Ltd,"www.financialandfiduciaryservices.com, www.financialfiduciaryservices.com",,2020-12-09,fca
RBC Wealth Management (clone of FCA authorised firm),,,2020-12-09,fca
Any1pro,"www.any1pro.com, https://www.any1pro.io",,2020-12-03,fca
B Trade,"https://www.b-trade.io/;  www.b-trade.market.com, http://b-trade.market/",,2020-12-09,fca
Oaktree Capital Management / Oak Tree Capital Management (Clone of FCA authorised firms),"www.oaktreecapitalmanagement.co.uk, www.brochure.oaktreecapitalmanagement.co.uk",,2020-12-09,fca
Loan House UK,www.loanhouseuk.com,,2020-11-24,fca
TradeTime/ Trade Time,https://www.tradetime.com,,2020-11-25,fca
Atlantic Assets Trust (clone of EEA authorised firm),www.atlantic-assets-trust.com,,2020-11-24,fca
24 News Trade,www.24news.trade,,2020-11-25,fca
UK Bonds Company,Ukbonds-company.com,,2020-11-25,fca
Aviva UK Digital (clone of FCA authorised firm),http://get.highyieldinvestmentbond.net,,2020-11-25,fca
Golding Capital Partners (UK) Limited (clone of EEA authorised firm and UK registered company),,,2020-11-25,fca
Exo Coin (clone of FCA authorised firm),https://web.exocoin.co/,,2020-11-27,fca
myinvestmentbonds.com,,,2020-11-27,fca
Mr Guru,https://mrguru.io/en,,2020-11-26,fca
Novak Peter Financial Advisors & Solutions (Clone of EEA authorised firm),www.novakpeter.com,,2020-11-26,fca
Aldermanbury Investments (Clone of FCA Registered firm),www.aldermanburyinvestments.com,,2020-11-27,fca
Markets Pilot,https://marketspilot.com,,2020-11-30,fca
4TFX,https://4tfx.com,,2020-11-30,fca
Blackrock Bonds / Blackrock Investment / Blackrock Asset Management / Blackrock International (Clone of FCA authorised firms),,,2020-11-27,fca
SAFE IG,www.safeig.com,,2020-12-02,fca
Paragon Finance,"www.paragon-finance.co, www.paragon-finance.io",,2020-12-02,fca
Broad Reach Investments (clone) (clone of FCA authorised firm),www.broadreach-investments.com,,2020-11-21,fca
"CMG Markets, Mitz Holdings Ltd, Mitz Partnership OÜ (Clone of FCA registered firm)",www.cmgmarkets.io,,2020-12-02,fca
Carlease Ltd (clone) (clone of FCA authorised firm),,,2020-11-21,fca
AXA IM Asia (Clone) (clone of FCA authorised firm),www.axaim-asia.com,,2020-11-21,fca
Polen Capital Investment Funds / PCIF (Clone of FCA authorised firm),www.polencapitalinvestmentfunds.com,,2020-11-21,fca
Pioneer Asset Management (Clone of EEA authorised firm),www.pioneer-management.co.uk,,2020-11-21,fca
Evolution Money Ltd (clone of FCA authorised firm),www.emoneylimited.co.uk,,2020-11-21,fca
London Global Markets (clone of FCA authorised firm),www.londonglobalmarkets.com,,2020-11-21,fca
Rolls-Royce Bond (clone) (clone of FCA authorised firm),http://www.rolls-roycebond.com/,,2020-11-21,fca
Swiss Partners AG (clone of FCA authorised firm),www.swisspartners-ag.com,,2020-11-21,fca
Tilney Fund Managers (clone) (clone of FCA authorised firm),www.tilneyfundmanagers.com,,2020-11-21,fca
Square Global Ltd trading as Square Global Enterprise (clone of FCA authorised firm),www.squareglobalenterprise.com,,2020-11-21,fca
Capital Assets UK (Asset Management) (clone of FCA authorised firm),www.capitalassetsuk.com,,2020-11-21,fca
Ellis David Insurance Brokers (clone of FCA authorised firm),,,2020-11-21,fca
Padmar Investments Limited (clone of FCA authorised firm),www.padmarinvestment.com,,2020-11-21,fca
Wageme (Clone) (clone of FCA authorised firm),www.wageme.com,,2020-11-21,fca
Vanguard Asset Management (Clone of FCA Authorised firm),www.vanguardassetmanagement.co.uk,,2020-11-21,fca
K & R Partners Limited (clone of FCA authorised firm),http://www.krpartnerslimited.fr/,,2020-11-21,fca
Way to Finance (clone) (clone of FCA authorised firm),http://www.waytofinance.co.uk/abut_Us.html,,2020-11-21,fca
iCash Loans; ICashLoans (clone) (clone of FCA authorised firm),http://www.leadsmarket.com/,,2020-11-21,fca
Crypto Brain (clone of FCA authorised firm),www.cryptobrain.org ​​​​​​​,,2020-11-21,fca
Fair Oaks Crypto (Clone) (clone of FCA authorised firm),http://fair-oakscrypto.com,,2020-11-21,fca
Lazard Asset Management (Clone of FCA authorised firm),,,2020-11-21,fca
BlackRock Asset Management (clone of FCA authorised firm),,,2020-11-21,fca
Epics Loan (clone of FCA authorised firm),www.epicsloan.co.uk,,2020-11-21,fca
Money Solutions UK (clone) (clone of FCA authorised firm),www.moneysolutionsuk.com,,2020-11-21,fca
Oxford Capital Partners (clone) (clone of FCA authorised firm),www.oxfcapital.com,,2020-11-21,fca
FXCM International Finance Group (Clone of FCA Authorised Firm),,,2020-11-21,fca
Stamford Wealth / Stanford Wealth / Stanford Wells (clone of FCA authorised firm),www.stamfordwealthadvisory.com,,2020-11-21,fca
Carnegie Asset Management (clone of FCA authorised firm),www.carnegieassets.co.uk,,2020-11-21,fca
Positive Lending (clone of FCA authorised firm),,,2020-11-21,fca
OneTrade (clone) (clone of FCA authorised firm),,,2020-11-21,fca
Ikon Group (clone of FCA authorised firm),www.ikonfx.com,,2020-11-21,fca
Woolworth Investment International (clone of FCA authorised firm),www.woolworthinvestment.co.uk,,2020-11-21,fca
Loan Choice/Loan Watch (clone) (clone of FCA authorised firm),www.loanchoice.com,,2020-11-21,fca
AMAC Mortgages & Loan Ltd (clone of FCA authorised firm),www.amacmtgltd.com,,2020-11-21,fca
Financial Exchange (clone of FCA authorised firm),https://financial-exchange.com,,2020-11-21,fca
Hargreaves Lansdown (Clone of FCA authorised firms),,,2020-11-21,fca
FrankfurtFX – Diamond Club (Clone of FCA authorised firm),https://frankfurtfx.de/,,2020-11-21,fca
Kingsbridge Capital (Clone of an FCA Authorised Firm),www.kgsbcap.co.uk,,2020-11-21,fca
Piper Jaffray (clone of FCA authorised firm),,,2020-11-21,fca
HSBC Global Banking and Markets / HSBG GAM Investment Bank / HSBC Global Asset Management (clone of FCA authorised firms),www.assetmanagement-hsbc.com,,2020-11-21,fca
JTTRADER (Clone of authorised firm),https://www.jttrader.com/,,2020-11-21,fca
Go Compare the Bond Market / Gocomparethebonds.com (Clone of FCA Authorised firm),www.gocomparethebonds.com,,2020-11-21,fca
Witan Investment Trust PLC (clone firm) (clone of FCA authorised firm),,,2020-11-21,fca
Southgate & Culham (clone of Appointed Representative firm),www.sc-invests.com,,2020-11-21,fca
Heron Wealth Management (clone of FCA authorised firms),www.heronwm.com,,2020-11-21,fca
Genuine Business Finance Services Limited (clone of appointed representative firm and UK registered company),www.genuinebfs.com,,2020-11-21,fca
Tenaron Capital Management UK (clone of FCA authorised firm),"www.tenaroncapital.co.uk, www.tenaron.capital",,2020-11-21,fca
Go Compare the Bond Market / Compare the Bonds / Gocomparethebondmarket.com (Clone of FCA Authorised firm),www.gocomparethebondmarket.com,,2020-11-21,fca
HSBC Invest Direct / HSBC InvestDirect (Clone of FCA Authorised firm),,,2020-11-21,fca
Triton-Online (clone of FCA authorised firm),https://triton-online.com/,,2020-11-21,fca
Hume Capital Management (Clone of FCA authorised firm),www.humeclondon.com,,2020-11-21,fca
Winton Finance (clone of FCA authorised firm),www.wintonfinance.com,,2020-11-21,fca
SKJ Capital Partners (clone of FCA authorised firm),www.skjcapitalpartners.com,,2020-11-21,fca
KSI / Karamanof (clone of FCA authorised firm),www.karamanofinvestments.com,,2020-11-21,fca
Ventura Capital Consultancy Services (clone of FCA authorised firm),www.venturacapitalconsulting.com,,2020-11-21,fca
Taylor Hargreaves (clone of FCA authorised firm),,,2020-11-21,fca
Zelomit Insurance / www.zelomit.com (clone of FCA authorised firm),http://zelomit.com/,,2020-11-21,fca
Vantage Securities (clone of FCA authorised firm),www.vantagesecurities.co.uk,,2020-11-21,fca
Windsor Brokers (clone of FCA authorised firm),www.windsorbrokerslimited.com,,2020-11-21,fca
Pritchards Stockbrokers (clone of FCA authorised firm),http://www.psimage.com/,,2020-11-21,fca
Samsung Securities (clone of FCA authorised firm),http://www.samsungsecurities.com/,,2020-11-21,fca
Trilogy Investment Funds plc (clone of FCA authorised firm),www.trilogyinvestmentfunds.com,,2020-11-21,fca
Mitsui Asset Management (clone of FCA authorised firm),www.mitsuiassetmgmt.com,,2020-11-21,fca
PMG Forex (clone of FCA authorised firm),http://www.pmgforex.com/english/,,2020-11-21,fca
Standard Chartered Mutual Services (Clone FCA Authorised Firm) (clone of FCA authorised firm),"http://www.stanchbn.com/en, http://www.stanchbn.com",,2020-11-21,fca
EQMC Europe Development Capital Fund (clone of EEA authorised firm),www.eqmcltd.com,,2020-11-21,fca
Oak Tree Finance / Oak Tree Financials (Clone of FCA authorised firm),www.oaktreefinancials.com,,2020-11-21,fca
HH Hubwise Holdings Ltd (clone of FCA authorised firm),www.hhltd.co.uk,,2020-11-21,fca
Financial Products (London) Limited (clone of FCA authorised firm),"www.financialproductslimited.com, www.fpltdgroup.com",,2020-11-21,fca
ATLAS Infrastructure Partners (UK) (Clone) (clone of FCA authorised firm),www.atlasinfrastructure.tech,,2020-11-21,fca
Keytrade Bank (clone of EEA authorised firm),"www.keytradebank.org.uk, keytradebankuk.co.uk",,2020-11-21,fca
Equidex Finance (Clone) (clone of FCA authorised firm),www.Equidex.co,,2020-11-21,fca
Perfect Lends Ltd (clone of FCA authorised firm),"https://perfectlends.co.uk, www.perfectlends.uk",,2020-11-21,fca
Piggy Money (clone of FCA authorised firm),www.piggymoney.co.uk,,2020-11-21,fca
Fidelity International (clone of an authorised firm),,,2020-11-21,fca
Smith & Williams PLC trading as Smith and Williams Online (clone) (clone of FCA authorised firm),"www.smithandwilliamsonline.com, www.sandw-online.com",,2020-11-21,fca
Alliance Trust Savings Limited (clone of FCA authorised firm),http://www.alliancets.co.uk,,2020-11-21,fca
Minsura (clone of FCA authorised firm),www.minsura.com,,2020-11-21,fca
Policy Expert (clone of FCA authorised firm),www.qmetric.co.uk,,2020-11-21,fca
Tribely (clone of FCA authorised firm),"www.tribelylimited.com, https://tribelyltd.net",,2020-11-21,fca
